       1,    1.000000e+01,    0.000000e+00
       2,    0.000000e+00,    1.000000e+01
       3,    9.285714e+00,    7.142857e-01
       4,    8.571429e+00,    1.428571e+00
       5,    7.857143e+00,    2.142857e+00
       6,    7.142857e+00,    2.857143e+00
       7,    6.428571e+00,    3.571429e+00
       8,    5.714286e+00,    4.285714e+00
       9,    5.000000e+00,    5.000000e+00
      10,    4.285714e+00,    5.714286e+00
      11,    3.571429e+00,    6.428571e+00
      12,    2.857143e+00,    7.142857e+00
      13,    2.142857e+00,    7.857143e+00
      14,    1.428571e+00,    8.571429e+00
      15,    7.142857e-01,    9.285714e+00
      16,    4.000000e+01,    0.000000e+00
      17,    1.100000e+01,    0.000000e+00
      18,    1.200000e+01,    0.000000e+00
      19,    1.300000e+01,    0.000000e+00
      20,    1.400000e+01,    0.000000e+00
      21,    1.500000e+01,    0.000000e+00
      22,    1.600000e+01,    0.000000e+00
      23,    1.700000e+01,    0.000000e+00
      24,    1.800000e+01,    0.000000e+00
      25,    1.900000e+01,    0.000000e+00
      26,    2.000000e+01,    0.000000e+00
      27,    2.100000e+01,    0.000000e+00
      28,    2.200000e+01,    0.000000e+00
      29,    2.300000e+01,    0.000000e+00
      30,    2.400000e+01,    0.000000e+00
      31,    2.500000e+01,    0.000000e+00
      32,    2.600000e+01,    0.000000e+00
      33,    2.700000e+01,    0.000000e+00
      34,    2.800000e+01,    0.000000e+00
      35,    2.900000e+01,    0.000000e+00
      36,    3.000000e+01,    0.000000e+00
      37,    3.100000e+01,    0.000000e+00
      38,    3.200000e+01,    0.000000e+00
      39,    3.300000e+01,    0.000000e+00
      40,    3.400000e+01,    0.000000e+00
      41,    3.500000e+01,    0.000000e+00
      42,    3.600000e+01,    0.000000e+00
      43,    3.700000e+01,    0.000000e+00
      44,    3.800000e+01,    0.000000e+00
      45,    3.900000e+01,    0.000000e+00
      46,    8.500000e+01,    2.000000e+01
      47,    4.090000e+01,    4.000000e-01
      48,    4.180000e+01,    8.000000e-01
      49,    4.270000e+01,    1.200000e+00
      50,    4.360000e+01,    1.600000e+00
      51,    4.450000e+01,    2.000000e+00
      52,    4.540000e+01,    2.400000e+00
      53,    4.630000e+01,    2.800000e+00
      54,    4.720000e+01,    3.200000e+00
      55,    4.810000e+01,    3.600000e+00
      56,    4.900000e+01,    4.000000e+00
      57,    4.990000e+01,    4.400000e+00
      58,    5.080000e+01,    4.800000e+00
      59,    5.170000e+01,    5.200000e+00
      60,    5.260000e+01,    5.600000e+00
      61,    5.350000e+01,    6.000000e+00
      62,    5.440000e+01,    6.400000e+00
      63,    5.530000e+01,    6.800000e+00
      64,    5.620000e+01,    7.200000e+00
      65,    5.710000e+01,    7.600000e+00
      66,    5.800000e+01,    8.000000e+00
      67,    5.890000e+01,    8.400000e+00
      68,    5.980000e+01,    8.800000e+00
      69,    6.070000e+01,    9.200000e+00
      70,    6.160000e+01,    9.600000e+00
      71,    6.250000e+01,    1.000000e+01
      72,    6.340000e+01,    1.040000e+01
      73,    6.430000e+01,    1.080000e+01
      74,    6.520000e+01,    1.120000e+01
      75,    6.610000e+01,    1.160000e+01
      76,    6.700000e+01,    1.200000e+01
      77,    6.790000e+01,    1.240000e+01
      78,    6.880000e+01,    1.280000e+01
      79,    6.970000e+01,    1.320000e+01
      80,    7.060000e+01,    1.360000e+01
      81,    7.150000e+01,    1.400000e+01
      82,    7.240000e+01,    1.440000e+01
      83,    7.330000e+01,    1.480000e+01
      84,    7.420000e+01,    1.520000e+01
      85,    7.510000e+01,    1.560000e+01
      86,    7.600000e+01,    1.600000e+01
      87,    7.690000e+01,    1.640000e+01
      88,    7.780000e+01,    1.680000e+01
      89,    7.870000e+01,    1.720000e+01
      90,    7.960000e+01,    1.760000e+01
      91,    8.050000e+01,    1.800000e+01
      92,    8.140000e+01,    1.840000e+01
      93,    8.230000e+01,    1.880000e+01
      94,    8.320000e+01,    1.920000e+01
      95,    8.410000e+01,    1.960000e+01
      96,    1.000000e+02,    5.000000e+01
      97,    8.544118e+01,    2.088235e+01
      98,    8.588235e+01,    2.176471e+01
      99,    8.632353e+01,    2.264706e+01
     100,    8.676471e+01,    2.352941e+01
     101,    8.720588e+01,    2.441176e+01
     102,    8.764706e+01,    2.529412e+01
     103,    8.808824e+01,    2.617647e+01
     104,    8.852941e+01,    2.705882e+01
     105,    8.897059e+01,    2.794118e+01
     106,    8.941176e+01,    2.882353e+01
     107,    8.985294e+01,    2.970588e+01
     108,    9.029412e+01,    3.058824e+01
     109,    9.073529e+01,    3.147059e+01
     110,    9.117647e+01,    3.235294e+01
     111,    9.161765e+01,    3.323529e+01
     112,    9.205882e+01,    3.411765e+01
     113,    9.250000e+01,    3.500000e+01
     114,    9.294118e+01,    3.588235e+01
     115,    9.338235e+01,    3.676471e+01
     116,    9.382353e+01,    3.764706e+01
     117,    9.426471e+01,    3.852941e+01
     118,    9.470588e+01,    3.941176e+01
     119,    9.514706e+01,    4.029412e+01
     120,    9.558824e+01,    4.117647e+01
     121,    9.602941e+01,    4.205882e+01
     122,    9.647059e+01,    4.294118e+01
     123,    9.691176e+01,    4.382353e+01
     124,    9.735294e+01,    4.470588e+01
     125,    9.779412e+01,    4.558824e+01
     126,    9.823529e+01,    4.647059e+01
     127,    9.867647e+01,    4.735294e+01
     128,    9.911765e+01,    4.823529e+01
     129,    9.955882e+01,    4.911765e+01
     130,    9.000000e+01,    6.500000e+01
     131,    9.944444e+01,    5.083333e+01
     132,    9.888889e+01,    5.166667e+01
     133,    9.833333e+01,    5.250000e+01
     134,    9.777778e+01,    5.333333e+01
     135,    9.722222e+01,    5.416667e+01
     136,    9.666667e+01,    5.500000e+01
     137,    9.611111e+01,    5.583333e+01
     138,    9.555556e+01,    5.666667e+01
     139,    9.500000e+01,    5.750000e+01
     140,    9.444444e+01,    5.833333e+01
     141,    9.388889e+01,    5.916667e+01
     142,    9.333333e+01,    6.000000e+01
     143,    9.277778e+01,    6.083333e+01
     144,    9.222222e+01,    6.166667e+01
     145,    9.166667e+01,    6.250000e+01
     146,    9.111111e+01,    6.333333e+01
     147,    9.055556e+01,    6.416667e+01
     148,    4.500000e+01,    6.500000e+01
     149,    8.900000e+01,    6.500000e+01
     150,    8.800000e+01,    6.500000e+01
     151,    8.700000e+01,    6.500000e+01
     152,    8.600000e+01,    6.500000e+01
     153,    8.500000e+01,    6.500000e+01
     154,    8.400000e+01,    6.500000e+01
     155,    8.300000e+01,    6.500000e+01
     156,    8.200000e+01,    6.500000e+01
     157,    8.100000e+01,    6.500000e+01
     158,    8.000000e+01,    6.500000e+01
     159,    7.900000e+01,    6.500000e+01
     160,    7.800000e+01,    6.500000e+01
     161,    7.700000e+01,    6.500000e+01
     162,    7.600000e+01,    6.500000e+01
     163,    7.500000e+01,    6.500000e+01
     164,    7.400000e+01,    6.500000e+01
     165,    7.300000e+01,    6.500000e+01
     166,    7.200000e+01,    6.500000e+01
     167,    7.100000e+01,    6.500000e+01
     168,    7.000000e+01,    6.500000e+01
     169,    6.900000e+01,    6.500000e+01
     170,    6.800000e+01,    6.500000e+01
     171,    6.700000e+01,    6.500000e+01
     172,    6.600000e+01,    6.500000e+01
     173,    6.500000e+01,    6.500000e+01
     174,    6.400000e+01,    6.500000e+01
     175,    6.300000e+01,    6.500000e+01
     176,    6.200000e+01,    6.500000e+01
     177,    6.100000e+01,    6.500000e+01
     178,    6.000000e+01,    6.500000e+01
     179,    5.900000e+01,    6.500000e+01
     180,    5.800000e+01,    6.500000e+01
     181,    5.700000e+01,    6.500000e+01
     182,    5.600000e+01,    6.500000e+01
     183,    5.500000e+01,    6.500000e+01
     184,    5.400000e+01,    6.500000e+01
     185,    5.300000e+01,    6.500000e+01
     186,    5.200000e+01,    6.500000e+01
     187,    5.100000e+01,    6.500000e+01
     188,    5.000000e+01,    6.500000e+01
     189,    4.900000e+01,    6.500000e+01
     190,    4.800000e+01,    6.500000e+01
     191,    4.700000e+01,    6.500000e+01
     192,    4.600000e+01,    6.500000e+01
     193,    3.000000e+01,    5.000000e+01
     194,    4.428571e+01,    6.428571e+01
     195,    4.357143e+01,    6.357143e+01
     196,    4.285714e+01,    6.285714e+01
     197,    4.214286e+01,    6.214286e+01
     198,    4.142857e+01,    6.142857e+01
     199,    4.071429e+01,    6.071429e+01
     200,    4.000000e+01,    6.000000e+01
     201,    3.928571e+01,    5.928571e+01
     202,    3.857143e+01,    5.857143e+01
     203,    3.785714e+01,    5.785714e+01
     204,    3.714286e+01,    5.714286e+01
     205,    3.642857e+01,    5.642857e+01
     206,    3.571429e+01,    5.571429e+01
     207,    3.500000e+01,    5.500000e+01
     208,    3.428571e+01,    5.428571e+01
     209,    3.357143e+01,    5.357143e+01
     210,    3.285714e+01,    5.285714e+01
     211,    3.214286e+01,    5.214286e+01
     212,    3.142857e+01,    5.142857e+01
     213,    3.071429e+01,    5.071429e+01
     214,    1.000000e+01,    5.000000e+01
     215,    2.900000e+01,    5.000000e+01
     216,    2.800000e+01,    5.000000e+01
     217,    2.700000e+01,    5.000000e+01
     218,    2.600000e+01,    5.000000e+01
     219,    2.500000e+01,    5.000000e+01
     220,    2.400000e+01,    5.000000e+01
     221,    2.300000e+01,    5.000000e+01
     222,    2.200000e+01,    5.000000e+01
     223,    2.100000e+01,    5.000000e+01
     224,    2.000000e+01,    5.000000e+01
     225,    1.900000e+01,    5.000000e+01
     226,    1.800000e+01,    5.000000e+01
     227,    1.700000e+01,    5.000000e+01
     228,    1.600000e+01,    5.000000e+01
     229,    1.500000e+01,    5.000000e+01
     230,    1.400000e+01,    5.000000e+01
     231,    1.300000e+01,    5.000000e+01
     232,    1.200000e+01,    5.000000e+01
     233,    1.100000e+01,    5.000000e+01
     234,    0.000000e+00,    4.000000e+01
     235,    9.285714e+00,    4.928571e+01
     236,    8.571429e+00,    4.857143e+01
     237,    7.857143e+00,    4.785714e+01
     238,    7.142857e+00,    4.714286e+01
     239,    6.428571e+00,    4.642857e+01
     240,    5.714286e+00,    4.571429e+01
     241,    5.000000e+00,    4.500000e+01
     242,    4.285714e+00,    4.428571e+01
     243,    3.571429e+00,    4.357143e+01
     244,    2.857143e+00,    4.285714e+01
     245,    2.142857e+00,    4.214286e+01
     246,    1.428571e+00,    4.142857e+01
     247,    7.142857e-01,    4.071429e+01
     248,    0.000000e+00,    3.900000e+01
