3.44169137633807e-15,1,1,0,0,1,0,1,0.999999999999997,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.13638004456615e-14,0,1,0,0,0,1,3.88578058618815e-16,0,0,0,1,0,0,0,0,1,0,0,1,0,0.999999999999996,0,0,1,0,0.999999999999843,0,0,0,0,0.999999999999967,3.95239396766566e-14,0,0,0.999999999999917,5.55111512312592e-17,0,0,0,6.32827124036355e-15,0,0,1.66533453693778e-16,0,0,0,0,1,0,0,0,0,5.55111512312592e-17,0,0,0,0.99999999999978,1.11022302462518e-16,0,8.10407296825154e-13,1,0,0,5.55111512312592e-17,1,0,0,0,0.999999999998657,1.11022302462518e-16,0,0,1.11022302462518e-16,0,0,5.55111512312592e-16,1,0,0,0,0,0,0,1,0,0.99999999998225,0.999999267454621,1.11022302462518e-16,0,0.999999999999999,8.06577027390197e-13,0.999999999999999,0.999999996673431,0,0,0,1,0,0,0.999999999999997,0,1.66533453693778e-16,1,0,0,0,1,0.999999999999988,3.55271367880059e-15,0.999999999999999,0,0,0,2.77555756156296e-16,9.85422926591564e-09,8.26429313316467e-08,0,1,0,1,0,1,8.32667268468889e-16
8.02136135291696e-14,1,1,0,0,1,0,1,0.999999999982017,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.999950461210872,0,1,0,0,0,1,1.18793863634895e-14,0,0,0,1,0,0,0,0,1,0,0,1,0,0.999999999999996,0,0,0.999999999999996,0,0.99999999999989,0,0,0,0,0.999999999999987,5.55111512312592e-16,0,0,0.999999999999775,0,0,0,0,8.88178419700148e-15,0,0,1.11022302462518e-16,0,0,0,0,1,0,0,0,0,5.55111512312592e-17,0,0,0,0.99999999999977,0,0,2.2817282779864e-07,0.999999999999997,0,0,1.66533453693778e-16,1,0,0,0,0.999999999999705,0,0,0,1.11022302462518e-16,0,0,1.83186799063155e-15,1,0,0,0,0,0,5.55111512312592e-17,1,0,0.999999999999985,0.999999999952621,0,0,1,1.60982338570652e-15,1,0.999697979371177,0,0,0,1,0,0,0.999999999999593,0,5.55111512312592e-16,0.999999999999995,0,0,0,1,0.999999999999998,1.11022302462518e-16,0.999999999999989,0,0,0,5.55111512312592e-17,0.999999999999363,0.999999999938894,0,0.999999999999999,0,1,0,1,5.49560397189466e-15
4.01095244229054e-06,0.999999999999999,1,0,0,1,0,0.999999999999988,3.38811201316966e-11,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.999999999999996,0,1,0,0,0,1,4.34502455348717e-07,0,0,0,1,0,0,0,0,1,0,0,1,0,0.999999999999997,0,0,0.99999999926044,0,0.999999999999918,0,0,0,0,0.999999999999996,5.55111512312592e-17,0,0,0.999999999996,0,0,0,0,1.29896093881147e-14,0,0,1.11022302462518e-16,0,0,0,0,1,0,0,0,0,1.11022302462518e-16,0,0,0,0.999999999999111,0,0,0.998083055038415,0.999999999964765,0,0,9.99200722162666e-16,1,0,0,0,0.999999999999729,0,0,0,1.66533453693778e-16,0,0,1.04360964314767e-14,1,0,0,0,0,0,3.88578058618815e-16,1,0,0.999999999999999,0.999999999998758,0,0,1,5.55111512312592e-17,1,0.000448388240949016,0,0,0,0.999999999999998,0,0,0.0673107653144799,0,2.55351295663792e-15,0.999999999225653,0,0,0,1,1,0,0.999999999998772,0,0,0,0,0.999999999999999,0.99999999999999,0,0.999999999999985,0,1,0,1,1.03750341651224e-13
0.99999999999399,0.999999999999997,1,0,0,1,0,0.0306320410660093,2.33146835171289e-15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.999999999997474,0,0,0,1,0,0,0,0,1,0,0,1,0,0.999999999999997,0,0,1.71274106008927e-12,0,0.999999999999935,0,0,0,0,0.999999999999999,0,0,0,0.999999992580011,0,0,5.55111512312592e-17,0,2.02060590481784e-14,0,0,1.11022302462518e-16,0,0,0,0,1,0,0,0,5.55111512312592e-17,1.11022302462518e-16,0,0,0,0.999999999949908,0,0,0.999999999272489,6.89481249871466e-11,0,0,6.55031584528859e-15,1,0,0,0,0.999999999999091,0,0,0,1.66533453693778e-16,0,0,3.5310643298204e-13,1,0,0,0,0,0,7.66053886991377e-15,1,0,1,0.9999999999996,0,0,1,0,1,1.00000036029615e-09,0,0,0,0.999999999999868,0,0,1.27287069773277e-13,0,1.79301018476967e-14,4.45260495141053e-12,0,0,5.55111512312592e-17,1,1,0,0.996779265287112,0,0,0,0,1,0.999999999999999,0,0.999999992993007,0,1,0,1,3.17892989709642e-09
0.999999999999997,0.999999999999976,1,0,0,1,0,6.77236045021363e-15,5.55111512312592e-17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.999999999999993,0,0,0,1,0,0,0,0,1,0,0,1,0,0.999999999999997,0,0,1.55431223447526e-15,0,0.999999999999947,0,0,0,0,1,0,0,0,0.966808812657899,0,0,2.77555756156296e-16,0,3.40283357047619e-14,0,0,1.11022302462518e-16,0,0,0,0,1,0,0,0,2.77555756156296e-16,1.11022302462518e-16,0,0,0,0.999998224405666,0,0,0.999999999997912,3.66373598126311e-15,0,0,1.09912079437893e-13,1,0,0,0,0.999999999964169,0,0,0,1.66533453693778e-16,0,0,6.70926484092077e-07,1,0,0,0,0,0,3.17684212269861e-11,1,0,1,0.9999999999995,0,0,1,0,1,9.79438752324338e-13,0,0,0,0.976818989120795,0,0,1.72084568816904e-15,0,7.36133376477729e-13,2.27595720048163e-15,0,0,1.11022302462518e-16,1,1,0,2.21878071471343e-13,0,0,0,0,1,1,0,8.65777449732285e-11,0,1,0,1,0.999614082648593
1,0.99999999999515,1,0,0,1,0,1.11022302462518e-16,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.999999999999999,0,0,0,1,0,0,0,0,1,0,0,0.999999999999998,0,0.999999999999997,0,0,5.55111512312592e-17,0,0.999999999999956,0,0,0,0,1,0,0,0,5.00167524120089e-07,0,0,2.05391259555659e-15,0,6.35602681597918e-14,0,0,1.11022302462518e-16,0,0,0,0,1,0,0,0,3.21964677141304e-15,1.11022302462518e-16,0,0,0,0.00324255824101152,0,0,0.999999999999712,1.11022302462518e-16,0,0,3.75965203414107e-10,0.999999999999998,0,0,0,0.999999553444487,0,0,0,2.22044604925037e-16,0,0,0.999999724810383,1,0,0,0,0,0,0.999999760051938,1,0,1,0.999999999997025,0,0,1,0,1,4.53526105559388e-14,0,0,0,3.99569266562604e-13,0,0,1.11022302462518e-16,0,4.07588939821412e-08,1.11022302462518e-16,0,0,3.33066907387555e-16,0.999999999999994,1,0,1.72084568816904e-15,0,0,0,0,1,1,0,7.27196081129496e-15,0,1,0,0.999999999999998,0.999999999997431
1,0.987507417791517,1,0,0,0.999999999999366,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.999999999999998,0,0,0,1,0,0,0,0,1,0,0,0.99999999997579,0,0.999999999999997,0,0,0,0,0.999999999999963,0,0,0,0,1,0,0,0,1.00415786796762e-11,0,0,3.68594044175561e-14,0,1.41331391034786e-13,0,0,1.11022302462518e-16,0,0,0,0,0.999999999999917,0,0,0,3.25406368517642e-13,1.66533453693778e-16,0,0,0,1.86201165597315e-10,0,0,0.999999999999805,0,0,0,0.0867570452372942,0.999999999991754,0,0,0,0.0431678211398783,0,0,0,2.22044604925037e-16,0,0,0.999999999999687,0.999999999999998,0,0,0,0,0,0.999999999999971,1,0,1,0.999999999532336,0,0,1,0,1,8.93729534823274e-15,0,0,0,2.55351295663792e-15,0,0,0,0,0.920278026417838,0,5.55111512312592e-17,0,1.498801083244e-15,0.999999992417422,1,0,1.11022302462518e-16,0,0,0,0,1,1,0,3.33066907387555e-16,0,1,0,0.999999999992358,0.999999999999981
1,5.17115794629332e-11,1,0,0,4.05087074994991e-12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.999999999999986,0,0,0,1,0,0,0,0,1,0,0,1.97598049034303e-11,0,0.999999999999998,0,0,0,0,0.999999999999968,0,0,0,0,1,0,0,0,1.27176047470815e-13,0,0,1.64540919778137e-09,0,4.33431068813672e-13,0,0,1.66533453693778e-16,0,0,0,0,4.71931882461985e-10,0,0,0,0.330061914211385,1.66533453693778e-16,0,0,0,1.63147273468671e-13,0,0,0.999999999999572,0,0,0,0.999999927703423,2.42028896924046e-10,0,0,0,1.39542094546034e-09,0,0,0,1.66533453693778e-16,0,0,0.99999999999999,0.9999999999978,0,0,0,0,0,0.999999999999999,1,0,1,0.999926615190724,0,0,1,0,1,2.88657986402548e-15,0,0,0,1.66533453693778e-16,0,0,0,0,0.999999982383513,0,1.66533453693778e-16,0,8.65973959207644e-15,1.62547753035373e-12,1,0,0,0,0,0,0,1,1,0,5.55111512312592e-17,0,1,0,1.39401656884534e-10,0.999999999999998
1,1.97619698383283e-14,1,0,0,7.2164496600637e-16,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.999969587914954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.999999999108531,0,0,0,1,0,0,0,0,1,0,0,2.44249065417541e-15,0,0.999999999999998,0,0,0,0,0.999999999999973,7.23976434358083e-13,0,0,0,1,0,0,0,1.9484414082172e-14,0,0,0.999998406644926,0,2.37398989355603e-12,0,0,1.66533453693778e-16,0,0,0,0,1.38777878078148e-15,0,0,0,0.999999999999595,2.22044604925037e-16,0,0,0,1.25455201782646e-14,0,0,0.999999999993598,0,0,0,0.999999999988484,3.99680288865066e-15,0,0,0,3.8924419243359e-13,0,0,0,1.66533453693778e-16,0,0,0.999999999999998,8.70342442560479e-09,0,0,0,0,0,1,1,0,1,0.000120805447453856,0,0,1,0,1,1.2212453270877e-15,1,5.55111512312592e-17,0,0,0,0,0,0,0.999999999985287,0,1.66533453693778e-15,0,1.31172850359466e-13,1.88737914186281e-15,1,0,0,0,0,0,0,1,1,0,0,0,0.999999999999999,0,3.44169137633807e-15,1
1,1.27675647831896e-15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.55111512312592e-17,1,0.99999824204209,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.44735923035958e-11,0,0,0,1,0,0,0,0,1,0,0,1.11022302462518e-16,0,0.999999999999998,0,0,0,0,0.999999999999977,0.99999999999402,0,0,0,1,0,0,0,6.49480469405733e-15,0,0,0.999999999999869,0,3.59244856085193e-11,0,0,2.22044604925037e-16,0,0,0,0,5.55111512312592e-17,0,0,0,0.999999999999997,2.22044604925037e-16,0,0,0,2.77555756156296e-15,0,0,0.999999989856789,0,0,0,0.999999999999469,1.11022302462518e-16,0,0,0,2.05391259555659e-14,0,0,0,1.66533453693778e-16,0,0,1,6.88338275267614e-15,0,0,0,0,0,1,1,0,1,8.65023608298565e-11,0,0,1,0,1,7.77156117237629e-16,1,2.77555756156296e-16,1.66533453693778e-16,0,0,0,0,0,0.999999999998826,0,3.7692071686025e-14,0,1.93396854086819e-10,1.11022302462518e-16,1,0,0,0,0,0,0,1,1,0,0,0,0.99999999999998,0,1.11022302462518e-16,1
